2.000000000000000000e+00 4.000000000000000000e+01 -1.133000000000000007e+00 -9.112999999999999545e+00 2.280000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -8.814999999999999503e-01 -9.381999999999999673e+00 2.281000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -6.988999999999999657e-01 -9.574999999999999289e+00 2.282000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -5.578999999999999515e-01 -9.682000000000000384e+00 2.283000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -4.442999999999999727e-01 -9.789999999999999147e+00 2.284000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -3.501000000000000223e-01 -9.874000000000000554e+00 2.285000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -2.700000000000000178e-01 -9.929999999999999716e+00 2.286000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -2.006000000000000005e-01 -9.993000000000000327e+00 2.287000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -1.396999999999999909e-01 -1.001999999999999957e+01 2.288000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -8.544000000000000206e-02 -9.451000000000000512e+00 2.289000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 -3.663999999999999896e-02 -7.831999999999999851e+00 2.290000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 7.653000000000000080e-03 -7.355999999999999872e+00 2.291000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 4.816000000000000142e-02 -7.078999999999999737e+00 2.292000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 8.544000000000000206e-02 -6.887999999999999901e+00 2.293000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 1.199999999999999956e-01 -6.743999999999999773e+00 2.294000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 1.521000000000000130e-01 -6.631000000000000227e+00 2.295000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 1.821000000000000119e-01 -6.538999999999999702e+00 2.296000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 2.102999999999999869e-01 -6.466000000000000192e+00 2.297000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 2.368000000000000105e-01 -6.405999999999999694e+00 2.298000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 2.619000000000000217e-01 -6.357999999999999652e+00 2.299000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 2.856000000000000205e-01 -6.318999999999999950e+00 2.300000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 3.081999999999999740e-01 -6.288999999999999702e+00 2.301000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 3.296999999999999931e-01 -6.264999999999999680e+00 2.302000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 3.502000000000000113e-01 -6.246999999999999886e+00 2.303000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 3.698000000000000176e-01 -6.232999999999999652e+00 2.304000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 3.886000000000000010e-01 -6.222999999999999865e+00 2.305000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 4.066000000000000170e-01 -6.216999999999999638e+00 2.306000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 4.238999999999999990e-01 -6.213000000000000078e+00 2.307000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 4.405999999999999917e-01 -6.213000000000000078e+00 2.308000000000000000e+03
2.000000000000000000e+00 4.000000000000000000e+01 4.566000000000000059e-01 -6.214999999999999858e+00 2.309000000000000000e+03
